tree_size ; branching_setting ; number_of_changes ; algorithm ; run ; time ; is_correct ; reduction
125 ; 2 ; 5 ; custom ; 1 ; 0,15412306785583496 ; -
125 ; 2 ; 5 ; custom ; 1 ; 0,1220250129699707 ; -
125 ; 2 ; 5 ; custom ; 1 ; 0,21040987968444824 ; -
125 ; 2 ; 5 ; custom ; 1 ; 0,1572120189666748 ; -
125 ; 2 ; 5 ; custom ; 1 ; 0,12079596519470215 ; -
125 ; 2 ; 10 ; custom ; 1 ; 0,36257410049438477 ; -
125 ; 2 ; 10 ; custom ; 1 ; 0,32894372940063477 ; -
125 ; 2 ; 10 ; custom ; 1 ; 0,3906130790710449 ; -
125 ; 2 ; 10 ; custom ; 1 ; 0,5411257743835449 ; -
125 ; 2 ; 10 ; custom ; 1 ; 0,5497350692749023 ; -
125 ; 2 ; 10 ; custom ; 1 ; 0,3198261260986328 ; -
125 ; 2 ; 10 ; custom ; 1 ; 0,22219324111938477 ; -
125 ; 2 ; 10 ; custom ; 1 ; 0,44727182388305664 ; -
125 ; 2 ; 10 ; custom ; 1 ; 0,6548771858215332 ; -
125 ; 2 ; 10 ; custom ; 1 ; 0,27313899993896484 ; -
125 ; 2 ; 20 ; custom ; 1 ; 1,1047089099884033 ; -
125 ; 2 ; 20 ; custom ; 1 ; 1,043379783630371 ; -
125 ; 2 ; 20 ; custom ; 1 ; 0,622654914855957 ; -
125 ; 2 ; 20 ; custom ; 1 ; 0,5556919574737549 ; -
125 ; 2 ; 20 ; custom ; 1 ; 0,7957010269165039 ; -
125 ; 2 ; 20 ; custom ; 1 ; 0,7988510131835938 ; -
125 ; 2 ; 20 ; custom ; 1 ; 0,9518539905548096 ; -
125 ; 2 ; 20 ; custom ; 1 ; 0,688115119934082 ; -
125 ; 2 ; 20 ; custom ; 1 ; 0,8089239597320557 ; -
125 ; 2 ; 20 ; custom ; 1 ; 0,8403828144073486 ; -
125 ; 2 ; 100 ; custom ; 1 ; 1,5167088508605957 ; -
125 ; 2 ; 100 ; custom ; 1 ; 0,6465260982513428 ; -
