tree_size ; branching_setting ; number_of_changes ; algorithm ; run ; time ; is_correct ; reduction
2000 ; 1-2 ; 20 ; custom ; 1 ; 6,46564507484436 ; - ; 11.316259678379987
2000 ; 1-2 ; 20 ; custom ; 1 ; 8,286793947219849 ; - ; 12.007222389407163
2000 ; 1-2 ; 20 ; custom ; 1 ; 18,04949402809143 ; - ; 16.35239567233385
2000 ; 1-2 ; 100 ; custom ; 1 ; 249,49344205856323 ; - ; 39.78430197723187
2000 ; 1-2 ; 100 ; custom ; 1 ; 269,1767280101776 ; - ; 45.57495484647803
2000 ; 1-2 ; 100 ; custom ; 1 ; 230,94748711585999 ; - ; 39.703658905352285
2000 ; 1-2 ; 100 ; custom ; 1 ; 285,55376386642456 ; - ; 43.34738109572547
2000 ; 1-2 ; 100 ; custom ; 1 ; 177,2840518951416 ; - ; 38.27983040581466
2000 ; 1-2 ; 100 ; custom ; 1 ; 140,43499517440796 ; - ; 36.13906678865508
2000 ; 1-2 ; 100 ; custom ; 1 ; 187,50053811073303 ; - ; 39.79893554109994
2000 ; 1-2 ; 100 ; custom ; 1 ; 250,4313521385193 ; - ; 39.96437054631829
2000 ; 1-2 ; 100 ; custom ; 1 ; 159,21988701820374 ; - ; 35.27165932452276
2000 ; 1-2 ; 100 ; custom ; 1 ; 284,7816319465637 ; - ; 44.35952308162641
2000 ; 1-5 ; 1 ; custom ; 1 ; 0,18509817123413086 ; - ; 0.8990600735594606
2000 ; 1-5 ; 1 ; custom ; 1 ; 0,18678903579711914 ; - ; 1.0022499488647985
2000 ; 1-5 ; 1 ; custom ; 1 ; 0,20003461837768555 ; - ; 1.0300949303171076
2000 ; 1-5 ; 1 ; custom ; 1 ; 0,18834590911865234 ; - ; 0.950020652622883
2000 ; 1-5 ; 1 ; custom ; 1 ; 0,19118309020996094 ; - ; 1.1277424646298955
2000 ; 1-5 ; 1 ; custom ; 1 ; 0,16562604904174805 ; - ; 0.809968847352025
2000 ; 1-5 ; 1 ; custom ; 1 ; 0,16037917137145996 ; - ; 0.8798854102721507
2000 ; 1-5 ; 1 ; custom ; 1 ; 0,152022123336792 ; - ; 0.8853201564751905
2000 ; 1-5 ; 1 ; custom ; 1 ; 0,20641803741455078 ; - ; 1.146131805157593
2000 ; 1-5 ; 1 ; custom ; 1 ; 0,1436460018157959 ; - ; 0.6369426751592357
